HVMID,cn_name,pinyin_name,en_name,latin_name,Properties,Meridians,UsePart,Function,Indication,Toxicity,Clinical_manifestations,Therapeutic_en_class,Therapeutic_cn_class,HERB_id,TCMID_id,TCM_ID_id,SymMap_id,TCMSP_id
HVM3955,毒石,XIN SHI,,Arsenicum,,,,"1. To counteract toxic materials, kill microorganism, anticarcinogenic and remove necrotic tissues. External use for superficial tumors such as the cancers of cervix, skin, lips, penis and breast, also necrosis. Oral administration and intravenous injection for esophageal carcinoma, gastric carcinoma, lymphosarcoma, chronic granulocytic leukemia, etc. 2. To eliminate phlegm, relieve malaria and asthma. For malaria and bronchial asthma of cold-phlegm type.","1. To counteract toxic materials, kill microorganism, anticarcinogenic and remove necrotic tissues. External use for superficial tumors such as the cancers of cervix, skin, lips, penis and breast, also necrosis. Oral administration and intravenous injecti",,,,,HERB006216,,2872.0,,1068.0
HVM3956,新西兰牡荆苷,XIN XI LAN MU JING,Puriri,Vitex lucens,,,,,,,,,,HERB006220,,7050.0,,
HVM3957,新型钩藤,XIN XING GOU TENG,Cordate Gambirplant,Uncaria cordata,,,,,,,,,,HERB006223,,1239.0,,
HVM3958,新型葡萄,XIN XING PU TAO,Cordate Syzygium,Syzygium cordatum,,,,,,,,,,HERB006224,,1937.0,,
HVM3959,辛夷,XIN YI,Magnoliae Flos,,,,,,"Wind-cold common cold, headache, nasal congestion and runny nose, nasitis, nasosinusitis.",,,Pungent-Warm Exterior-Releasing Medicinal,辛温解表药,HERB006228,SMHB00441,1602.0,441.0,772.0
HVM3960,新藏假紫草,XIN ZANG JIA ZI CAO,Sinkiang-Tibet Arnebia,Arnebia euchroma,,,root,See Lithospermum erythrorhizon .,See Lithospermum erythrorhizon .,,,,,HERB006230,,7400.0,,
HVM3961,兴安白头翁,XING AN BAI TOU WENG,Dahurian Pulsatilla,Pulsatilla dahurica,,,root,See Pulsatilla chinensis .,See Pulsatilla chinensis.,,,,,HERB006231,,4775.0,,
HVM3962,兴安柴胡,XING AN CHAI HU,Siberia Thorowax,Bupleurum sibiricum,,,root,See Bupleurum chinense.,See Bupleurum chinense.,,,,,HERB006232,,1112.0,,
HVM3963,兴安升麻,XING AN SHENG MA,Dahurian Bugbane,Cimicifuga dahurica,,,rhizome,See Cimicifuga foetida .,See Cimicifuga foetida.,,,,,HERB006233,,7117.0,,
HVM3964,杏仁,XING REN,Apricot Seed Equivalent plant: Prunus armeniaca var ansu,Prunus armeniaca,Bitter;  slightly warm,Lung; large intestine,bitter seed,"To downbear qi and transform phlegm, relieve cough and calm asthma, moisten intestines and free stool.","Cough, asthma and fullness due to external contraction cough, intestinal dry and constipation.",slightly toxic,"1. Amygdalin, one of its components, is an antitussive. Over dosage may cause dizziness, headache and vomiting.2. Its decoction exerts an hypotensive effect in experimental animals.","For desolving phlegm, stopping cougth, and soothing breathing",化痰止咳平喘,HERB006236,,7419.0,,1069.0
HVM3965,杏子,XING ZI,Apricot,Prunus armeniaca,,,fruit,"To moisten lung and settle asthma, engender liquid and allay thirst.","Lung heat dry cough, fluid damage and thirst.",,,,,HERB006239,,5587.0,,
HVM3966,熊胆,XIONG DAN,Bear Gall,"Selenarctos thibetanus, Ursus arctos",Cold; Bitter,Liver; Heart; Gallbladder,gall bladder,"To clear heat and resolve toxin, calm liver and brighten eyes, stanch bleeding and kill worms.","Fright wind, epilepsy, convulsion due to liver heat and liver wind, swollen pain in red eyes due to liver heat, aversion to light, eye screen, swelling pain of welling abscess and sore, swelling pain from hemorrhoids.",,,Heat clearence,清热,HERB006240,,3888.0,,773.0
HVM3967,熊耳草,XIONG ER CAO,Mexican Ageratum,Ageratum houstonianum,,,,,,,,,,HERB006241,,2495.0,,
HVM3968,熊果苷,XIONG GUO,Bearberry,Arctostaphylos uva- ursi,,,,,,,,,,HERB006242,,6096.0,,
HVM3969,雄黄,XIONG HUANG,Realgar,Realgar,Warm; Pungent; Bitter,Liver; Heart; Kidney,,"Treatment of carbuncles, boils, snake-bite, insect-bite, abdominal pain due to intestinal parasitosis, infantile convulsion, malaria.","Inhibiting the growth of pyogenic cocci, Bacillus tuberculosis and various pathogenic fungi.",Toxic,"Inhibiting the growth of pyogenic cocci, Bacillus tuberculosis and various pathogenic fungi.","Toxication reduction, anthelmintic, dampness removal, and itching control",解毒杀虫燥湿止痒,HERB006243,,6238.0,,774.0
HVM3970,雄黄兰,XIONG HUANG LAN,Common Tritonia,Tritonia crocosmaeflora,,,corm,"To resolve toxin, disperse swelling, relieve pain.","Tympanites, pain in stomach duct, pain in sinews and bones, epidemic parotitis, sores, painful wound from knocks and falls, bleeding due to external injury.",,,,,HERB006244,,1921.0,,
HVM3971,雄蕊装鼠尾草,XIONG RUI ZHUANG SHU WEI CAO,Staminate Sage,Salvia staminea,,,,,,,,,,HERB006245,,7040.0,,
HVM3972,雄蕊装鼠尾草,XIONG RUI ZHUANG ZHI GUAN CAO,Big-flowered Javatea,Orthosiphon stamineus,,,,,,,,,,HERB006246,,6340.0,,
HVM3973,熊掌,XIONG ZHANG,Bear’s Paw,"Selenarctos thibetanus, Ursus arctos",,,paw,"To supplement qi and blood, dispel wind and eliminate impediment, fortify spleen and stomach.","Spleen-stomach vacuity, vacuity detriment.",,,,,HERB006247,,4310.0,,
HVM3974,锈红蔷薇,XIU HONG QIANG WEI,Sweet-briar,Rosa rubiginosa,,,,,,,,,,HERB006248,,3456.0,,
HVM3975,修毛地黄,XIU MAO DI HUANG,Rusty Foxglove,Digitalis ferruginea,,,,,,,,,,HERB006250,,1689.0,,
HVM3976,绣毛寄生,XIU MAO JI SHENG,Rustyhair Taxillus,Taxillus levinei,,,branch-leaf,"To clear lung and relieve cough, dispel wind-damp.","Lung heat cough, wind-damp pain in lumbus and legs, sore and boil.",,,,,HERB006251,,4511.0,,
HVM3977,锈毛野桐,XIU MAO YE TONG,Anomalus Mallotu,Mallotus anomalus,,,,,,,,,,HERB006252,,3382.0,,
HVM3978,绣线菊叶,XIU XIAN JU YE,Japanese Spiraea Leaf,Spiraea japonica,,,leaf,"To resolve toxin and disperse swelling, eliminate putridity and engender flesh.",Fistula.,,,,,HERB006257,,6131.0,,
HVM3979,徐长卿,XU CHANG QING,Paniculate Swallowwort Root,Radix Cynchi Paniculati,Warm; Pungent,Lung; Stomach; Liver; Kidney,root,"To relieve rheumatic conditions, and to arrest pain and itching.","Rheumatic arthritis, toothache, lumbago, pain after operation, dysmenorrhea, mastitis, infection of skin, eczema, neurodermatitis, urticaria, infective dermatitis, zoster, wind-damp impediment pain, knocks and falls.",,"1. Analgesic, hypodermic injection of 8% oleum paeonol (0.8g/kg) raises the pain threshold in mice.2. Antispasmodic, decreasing the tone of smooth muscles of guinea-pig's ileum and countering the contraction of ileum induced by BaCl2, histamine or acetylc",Wind-Dampnessdispelling And Colddispersing Medicinal,祛风湿散寒药,HERB006258,SMHB00442,6191.0,442.0,775.0
HVM3980,续断,XU DUAN,Himalayan Teasel Root,Radix Dipsaci,Minor Warm; Pungent; Sweet; Bitter,Liver; Kidney,root,For tonifying yang,See Dipsacus asperoides.,,,Yang Reinforcing Drugs,补阳药,HERB006259,SMHB00443,2428.0,443.0,776.0
HVM3981,叙利亚马利筋,XU LI YA MA LI JIN,Milkweed,Asclepias syriaca,,,,,,,,,,HERB006262,,4749.0,,
HVM3982,续随子茎中白汁,XU SUI ZI JING ZHONG BAI ZHI,Caper Euphorbia Latex,Euphorbia lathyris,,,white juice in stem,"To eliminate macula and resolve toxin, close sores.","White patch wind, snake bite.",,,,,HERB006264,,2175.0,,
HVM3983,萱草根,XUAN CAO GEN,Hemerocallis Radix,,,,root,,"Edema, jaundice, strangury-turbidity, vaginal discharge, spontaneous external bleeding, hematochezia, flooding and spotting, scrofula, mammary welling abscess, galactostasis.",,,Diuretic Dampness Excreting Drugs,利水渗湿药,HERB006265,SMHB00444,1887.0,444.0,
HVM3984,萱草嫩苗,XUAN CAO NEN MIAO,Plantula Hemerocalis fulvae,,,,,,,,,,,HERB006266,,3322.0,,
HVM3985,旋覆花,XUAN FU HUA,Inula Flower,Flos Inulae,Minor Warm; Pungent; Bitter; Salty,Lung; Stomach,,"To relieve cough, eliminate phlegm, promote diuresis, and arrest vomiting.",1. Its alcoholic extract is a diuretic in experimental rabbits.2. The decoction inhibits the growth Staphylococcus aureus and pneumococcus in vitro.,,1. Its alcoholic extract is a diuretic in experimental rabbits.2. The decoction inhibits the growth Staphylococcus aureus and pneumococcus in vitro.,Phlegresolving Medicine,化痰药,HERB006269,SMHB00446,7446.0,446.0,777.0
HVM3986,悬钩茎,XUAN GOU JING,root of Juteleaf raspberry,caulis rubi corchorfolii,Mild; Sweet; Sour,Lung; Liver; Kidney,Rubus corchorifolius L.F.,,,,,,,HERB006271,,6004.0,,778.0
HVM3987,悬钩子,XUAN GOU ZI,Avrons,Rubus chamaemorus,,,,,,,,,,HERB006272,,6822.0,,
HVM3988,旋果蚊子草,XUAN GUO WEN ZI CAO,Queen-of-the-Meadows,Filipendula ulmaria,,,root and flower,"To calm liver and lower blood pressure, eliminate putridity and close sores.","Hypertension, sores with pus blood.",,,,,HERB006273,,2205.0,,
HVM3989,玄胡,XUAN HU,root of corydalis,Rhizoma Corydalis,Pungent; Slightly Bitter,,Corydalis turtschaninovii Bess. F. yanhusuo Y.H. Chou et C.C. Hsu.,"For stagnation of vital energy or blood stasis resulting in headache, chest pain, hypochondriac pain, epigastric pain, abdominal pain, backache, arthralgia, dysmenorrhea or trauma. Recently, alos used for angina pectoris, peptic ulcer and neuralgia.",1. Its components d-corydaline and d1-tetrahydropalmatine are analgesics.2. Decreasing the secretion of gastric juice and the amount of pepsin.,,1. Its components d-corydaline and d1-tetrahydropalmatine are analgesics.2. Decreasing the secretion of gastric juice and the amount of pepsin.,,,HERB006274,SMHB00451,7931.0,,779.0
HVM3990,玄胡素,XUAN HU SU,root of corydalis,Rhizoma Corydalis,Warm; Pungent; Slightly Bitter,,Corydalis turtschaninovii Bess. F. yanhusuo Y.H. Chou et C.C. Hsu.,"For stagnation of vital energy or blood stasis resulting in headache, chest pain, hypochondriac pain, epigastric pain, abdominal pain, backache, arthralgia, dysmenorrhea or trauma. Recently, alos used for angina pectoris, peptic ulcer and neuralgia.",1. Its components d-corydaline and d1-tetrahydropalmatine are analgesics.2. Decreasing the secretion of gastric juice and the amount of pepsin.,,1. Its components d-corydaline and d1-tetrahydropalmatine are analgesics.2. Decreasing the secretion of gastric juice and the amount of pepsin.,,,HERB006275,SMHB00451,1398.0,,780.0
HVM3991,旋花羊角拗,XUAN HUA YANG JIAO AO,Spinyflower Strophanthus,Strophanthus gratus,,,,,,,,,,HERB006276,,3057.0,,
HVM3992,玄明,XUAN MING,Sodium Sulfate,Natrii Sulfas,Cold; Bitter; Salty,Large Intestine; Stomach,,"Treatment of constipation with retention of dry feces and abdominal pain caused by excessive heat.External use of Natrii Sulfas Exsiccatus: Sore throat, ulcers of the mouth and tongue, swelling and pain of the gums, conjuctivitis, carbuncles, erysipelas.","Treatment of constipation with retention of dry feces and abdominal pain caused by excessive heat.External use of Natrii Sulfas Exsiccatus: Sore throat, ulcers of the mouth and tongue, swelling and pain of the gums, conjuctivitis, carbuncles, erysipelas.",,,Purging,泻下,HERB006277,,7360.0,,781.0
HVM3993,玄明粉,XUAN MING FEN,Exsiccated Sodium Sulfate,Natrii Sulfas Exsiccatus,,,,"Treatment of constipation with retention of dry feces and abdominal pain caused by excessive heat.External use of Natrii Sulfas Exsiccatus: Sore throat, ulcers of the mouth and tongue, swelling and pain of the gums, conjuctivitis, carbuncles, erysipelas.","Treatment of constipation with retention of dry feces and abdominal pain caused by excessive heat.External use of Natrii Sulfas Exsiccatus: Sore throat, ulcers of the mouth and tongue, swelling and pain of the gums, conjuctivitis, carbuncles, erysipelas.",,,Purging,泻下,HERB006278,,3358.0,,1070.0
HVM3994,玄参,XUAN SHEN,Figwort Root,Radix Scrophulariae,Cold; Sweet; Bitter; Salty,Lung; Stomach; Kidney,root,"To reduce heat from blood, to nourish yin, to quench fire, and to counteract toxicity.","Heat entering construction-blood, generalized fever, vexation and thirst, crimson tongue, macular eruption, steaming bone taxation cough, vacuity vexation and insomnia, fluid damage and constipation, dry eyes with clouded flowery vision, swelling pain in throat, scrofula with phlegm node, sore toxin of welling abscess and flat abscess.",,1. Its alcoholic extract and its component methoxycinnamic acid can lower the typhoid vaccine-induced fever in rabbits.2. Its water or alcoholic infusion and decoction exert a mild hypotensive effect on anesthetized animals3. Lowering the level of blood s,Heat Clearing Blood Cooling Drugs,清热凉血药,HERB006280,SMHB00445,5034.0,445.0,782.0
HVM3995,宣威乌头,XUAN WEI WU TOU,Haoryanther Paoshan Monkshood,Aconitum nagarum var. lasiandrum,,,root,See Aconitum brachypodum.,See Aconitum brachypodum.,,,,,HERB006281,,6523.0,,
HVM3996,旋夏花,XUAN XIA HUA,All - grass of Japanese Inula,Herba Inulae,Warm; Salty,,Inula linariifolia Turcz.;Inula japonica Thunb.,"Treatment of cough in colds with retention of phlegm marked by dyspnea, profuse expectoration and feeling of stuffiness in the chest, external use for pyogenic infections of the skin.","Treatment of cough in colds with retention of phlegm marked by dyspnea, profuse expectoration and feeling of stuffiness in the chest, external use for pyogenic infections of the skin.",Toxic,,"For desolving phlegm, stopping cougth, and soothing breathing",化痰止咳平喘,HERB006282,SMHB00202,6517.0,,173.0
HVM3997,旋叶香青,XUAN YE XIANG QING,Coiledleaf Pearleverlasting,Anaphalis contorta,,,,,,,,,,HERB006284,,6572.0,,
HVM3998,雪茶,XUE CHA,Vermiculate Thamnolia Thallus,Thamnolia vermicularis,,,lichen body,"To clear heat and allay thirst, arouse spirit.","Summerheat stroke, vexation and thirst, lung heat cough, yin vacuity tidal fever, epilepsy, insomnia, eye diseases.",,,,,HERB006286,,8024.0,,
HVM3999,雪花莲,XUE HUA LIAN,Snowdrop,Galanthus nivalis,,,,,,,,,,HERB006289,,6296.0,,
HVM4000,血竭,XUE JIE,"Calamus gum, Dragon's blood",Sanguis Draconis,Mild; Sweet; Salty,Liver; Heart,Daemonorops draco Bl.,"Treatment of: 1. Hemorrhages due to external injuries. Dragon's blood (Xuejie) can be taken alone for external use, or it can be combined with Cattail pollen (Puhuang). 2. Chronic ulcers. Dragon's blood (Xuejie) is used with Frankincense (Ruxiang) and Myrrh (Moyao) for external use. 3. Swelling and pain due to blood stagnation caused by external injuries. Dragon's blood (Xuejie) is used with Frankincense (Ruxiang) and Myrrh (Moyao) in the formula Qili San.",1. Hemostatic.2. Inhibiting the growth of various kinds of dermatomyces.,,1. Hemostatic.2. Inhibiting the growth of various kinds of dermatomyces.,Blood activation and stasis removal,活血化淤,HERB006290,,1569.0,,174.0
HVM4001,雪梨皮,XUE LI PI,pericarp of bretschneider Pear,Exocarpium Pyrus,Cool; Sweet; Slightly Sour,Lung; Stomach,Pyrus bretschneuderi Rehd;Pyrus pyrifolia (Burm.f.)Nakai;Pyrus ussuriensis Maxim;,,,,,,,HERB006291,,7522.0,,175.0
HVM4002,雪莲,XUE LIAN,Snow Lotus,Saussurea involucrata,,,whole herb with flower,"To warm kidney and invigorate yang , dispel wind and overcome damp, quicken blood and free menstruation.","Impotence, weakness in lumbus and knees, wind-damp impediment pain, menstrual disorder, amenorrhea, uterus cold and abdominal pain, cold rheum cough.",,,,,HERB006292,,1733.0,,
HVM4003,雪灵好?,XUE LING HAO,Schrenk Wormwood,Artemisia schrenkiana,,,,,,,,,,HERB006293,,8029.0,,
HVM4004,雪龙胆,XUE LONG DAN,Snaw Gentian,Gentiana nivalis,,,,,,,,,,HERB006295,,2885.0,,
HVM4005,雪片莲,XUE PIAN LIAN,Spring Snowflake,Leucojum vernum,,,,,,,,,,HERB006296,,2368.0,,
HVM4006,血散薯,XUE SAN SHU,Diels Stephania,Stephania dielsiana,,,tuberoid,"To clear heat and resolve toxin, dissipate stasis and relieve pain.","Infection of upper respiratory tract, pharyngitis, sore and welling abscess, stomachache, gastroenteritis, toothache, neuralgia, knocks and falls.",,,,,HERB006297,,3568.0,,
HVM4007,雪山林,XUE SHAN LIN,Japanese Pachysandra,Pachysandra terminalis,,,whole herb with root,"To dispel wind-damp, soothe sinews and quicken blood, free menstruation and check discharge.","Wind-damp-heat impediment, systremma, menstrual disorder, Vaginal discharge.",,,,,HERB006298,,6077.0,,
HVM4008,雪上一枝蒿,XUE SHANG YI ZHI HAO,Shortstalk Monkshood Equivalent plant: Aconitum nagarum var lasiandrum,Aconitum brachypodum,Warm; Pungent; Bitter,Spleen; Stomach,root,"To dispel wind and eliminate damp, quicken blood and relieve pain.","Wind-damp bone pain, knocks and falls, pain in limbs, toothache,toxin swelling of sores, pain from carcinoma, pain in joints.",Extremely Toxic,,For dispelling wind-dampness,祛风湿,HERB006299,,2862.0,,176.0
HVM4009,雪松,XUE SONG,Deodar Cedar,Cedrus deodara,,,leaf and wood,"To clear heat and disinhibit damp, stanch bleeding and dissipate stasis.","Dysentery, intestinal wind bleeding, edema, wind-damp impediment pain, leprosy.",,,,,HERB006301,,4243.0,,
HVM4010,鳕鱼,XUE YU,Human Hair,Homo sapiens,,,human hair,To dispel stasis and stanch bleeding.,"Blood ejection, nosebleed(epistaxis), gum hemorrhage, blood dysentery, blood strangury, flooding and spotting.",,,,,HERB006304,,4964.0,,
HVM4011,血余炭,XUE YU TAN,Carbonized Hair,Crinis Carbonisatus,Mild; Bitter; Punkery,Bladder; Stomach; Liver,,"Treatment of hematemesis, epistaxis, hematuria, abnormal uterine bleeding, traumatic bleeding.","1. Inhibiting the growth of various pathogenic bacteria2. Shortening the bleeding time , blood clotting time and plasma recalcification time.",,"1. Inhibiting the growth of various pathogenic bacteria2. Shortening the bleeding time , blood clotting time and plasma recalcification time.",Bleeding control,止血,HERB006305,,1344.0,,177.0
HVM4012,熏倒牛,XUN DAO NIU,Heterostemonous Biebersteinia,Biebersteinia heterostemon,,,fruit,"To clear heat and settle fright, move qi and relieve pain.","Warm heat disease with fever, common cold with fever, infant ardent fever convulsion, abdominal distention and pain, hemorrhoids.",,,,,HERB006306,,7427.0,,
HVM4013,寻骨风,XUN GU FENG,Rhizoma Seu Herba Aristolochiae Mollissimae,,,,,,"Treatment of wind-damp obstruction syndrome manifested as joint pain, numbness of the limbs, tendon and muscle spasms and pain from external injury. Hairy birthwort (Xungufeng) may be used alone in decoction or soaked in wine, or used with other herbs tha",,,Wind-Dampnessdispelling And Colddispersing Medicinal,祛风湿散寒药,HERB006307,SMHB00447,1814.0,447.0,1071.0
HVM4014,鸦胆子,YA DAN ZI,Java Brucea Fruit,Fructus Bruceae,,,fruit,"To remove toxic heat, to stop malarial attacks, to relieve dysentery, and to cauterize vegetations.","Malaria, amebic dysentery, dysentery with pus and blood, tenesmus, corn and common wart.",,,Antipyretic Detoxicate Drugs,清热解毒药,HERB006310,SMHB00448,5194.0,448.0,1072.0
HVM4015,鸭儿芹,YA ER QIN,Japanese Cryptotaenia,Cryptotaenia japonica,,,stem-leaf,"To resolve toxin and eliminate inflammation, quicken blood and disperse swelling.","Pneumonia, pulmonary welling abscess, strangury, mounting qi, wind-fire toothache, welling abscess and clove sore, zoster, itchy skin.",,,,,HERB006312,,1045.0,,
HVM4016,亚乎奴,YA HU MU,Common Cissampelos Herb,Herba Cissampelotis,,,Cissampelos pareira L. var. hirsute (Buch. ex DC. ) Forman,"Treatment of traumatic swelling, pain and bleeding.","Treatment of traumatic swelling, pain and bleeding.",,,,,HERB006313,,3261.0,,1073.0
